날짜,기온(°C),풍속(m/s),체감온도(°C)
2022-03-01,6.818345864317962,16.270075189124327,3.8160834644595463
2022-03-02,3.462255638980423,15.65924812204321,-0.25359405495822207
2022-03-03,5.919022556423442,17.82915789492654,2.4920516868230127
2022-03-04,5.547443609048059,20.010325814888347,1.7565182277378968
2022-03-05,5.739097744233732,25.726240599993616,1.395826154438192
2022-03-06,5.942180451165768,20.877894736418966,2.15543245524167
2022-03-07,6.672714285617985,16.598954887478612,3.5916315239197
2022-03-08,3.361353383588721,15.002706766637857,-0.2719801269513771
2022-03-09,4.8015037594523164,15.421503760153428,1.4393352672077864
2022-03-10,7.002990810418851,20.585129490005784,3.5302243871244343
2022-03-11,6.125563909445191,24.615187970171974,1.9994723099451308
2022-03-12,7.25157894694712,24.563157895114273,3.4494750002461174
2022-03-13,9.11909774474043,29.182706765684998,5.484156173325045
2022-03-14,7.099082705826731,15.796601504509454,4.2275035987640095
2022-03-15,6.237105262538535,15.517097745410865,3.1997418769828028
2022-03-16,3.4489097744008177,22.338308271399,-1.178588773872343
2022-03-17,8.047017543605762,24.26877192989923,4.496524773914282
2022-03-18,9.435588972148253,15.769824560979032,7.1235846821857285
2022-03-19,9.693533834579284,29.34786967220134,6.220258448601588
2022-03-20,8.517930119589437,25.017470146033702,5.0353378099953146
2022-03-21,6.496293674674234,35.658292790467385,1.5783240428411949
2022-03-22,4.241654135446879,32.6751879681251,-1.1683677767103888
2022-03-23,6.2303442818611074,15.416090225771768,3.2057959957541424
2022-03-24,7.573901420284528,16.384494570374954,4.739087037194884
2022-03-25,7.50208019989077,9.65205514000263,5.716027660870632
2022-03-26,7.690773993876064,17.26628040810465,4.774587497113476
2022-03-27,7.896390977111878,18.9007988719095,4.841530309042763
2022-03-28,6.92252985405139,20.395816010568524,3.4491290001638877
2022-03-29,6.896622324996315,23.722348176961532,3.0740733485532923
2022-03-30,7.683791621839191,22.901460794979357,4.15892697768708
2022-03-31,7.961804511192895,19.222155388546526,4.8881890476977015
2022-04-01,4.936367842979962,18.849138229721575,1.1301275233796062
2022-04-02,6.756491227799415,19.558395989311975,3.3334135947080137
2022-04-03,8.354088345135096,18.145357143104775,5.500317503031468
2022-04-04,8.857080937959836,20.91926581224834,5.8423846152770444
2022-04-05,6.942631578978762,18.494172932812944,3.6914480645403778
2022-04-06,7.741992480820045,23.11898496244976,4.212448226752312
2022-04-07,7.730936431609734,27.133164729861164,3.8421664594234466
2022-04-08,8.022656641565845,20.680751879765012,4.810039493460862
2022-04-09,8.212150375924466,23.349533834625618,4.791463649480405
2022-04-10,8.141233082616964,20.700270675486536,4.958075725232589
2022-04-11,8.652076344518719,14.276726432100986,6.3485294483857135
2022-04-12,7.655926179209928,22.58995215361938,4.1534819359090305
2022-04-13,9.249293232780474,19.134105262884987,6.5166495679059055
2022-04-14,8.11233082691615,26.067781954574457,4.423967669792948
2022-04-15,9.101632653007982,18.76848549983697,6.369352785336381
2022-04-16,9.51185821674153,14.747389905154705,7.344027687928889
2022-04-17,8.999205155589152,22.138453275780194,5.906837245476561
2022-04-18,7.693734336200578,16.9561403509706,4.816282530673593
2022-04-19,8.679939849513175,16.133203008415876,6.143119647380812
2022-04-20,9.079097744266619,16.338170426010038,6.613638736493191
2022-04-21,8.131528821897518,25.93874686669733,4.4596176129833225
2022-04-22,7.164761904958141,21.381052631651983,3.650582434106963
2022-04-23,7.220125313589961,18.862456140494032,3.996515829729315
2022-04-24,7.6437593985483545,21.63293233069635,4.232761678583864
2022-04-25,8.707180451256136,16.601278195652412,6.120238650797337
2022-04-26,9.092090225577522,13.782917293618084,6.955691969532298
2022-04-27,8.224060150377682,18.818847117870973,5.262125885242078
2022-04-28,8.937052631437837,17.939368422114057,6.252866936012579
2022-04-29,7.81157894736873,24.88421052630224,4.1393738516122704
2022-04-30,9.599999999999998,29.899999999999995,6.059654056942323
