날짜,기온(°C),풍속(m/s),체감온도(°C)
2022-03-01,7.804812029658933,29.066015037547913,3.7823941688899696
2022-03-02,7.282225563671091,24.125654136616504,3.5294523804039866
2022-03-03,5.546022952126805,8.463094580045436,3.65996784928106
2022-03-04,7.0432053821205045,26.71128611070162,2.988760240023029
2022-03-05,6.734820384275736,31.604277356353123,2.188858216278706
2022-03-06,8.161567075178027,17.574633953292505,5.325254012519496
2022-03-07,6.832093391378294,28.93098535743775,2.527649018105115
2022-03-08,5.819398496380018,20.483007519273087,2.044915327610342
2022-03-09,6.634197257641063,18.984528974280693,3.2462301991932003
2022-03-10,8.74309774368885,22.350796994229313,5.561155233144542
2022-03-11,6.299248119968979,19.930037594836904,2.714426948927356
2022-03-12,6.199022556377031,17.19973684163415,2.9231257394296746
2022-03-13,7.849323308271778,19.192443609586917,4.749991334413709
2022-03-14,8.184661653773219,17.154845447978005,5.403712897010706
2022-03-15,7.809533834253671,24.31632330811408,4.187761656594573
2022-03-16,6.616541353305365,23.467518796998775,2.7407551765589933
2022-03-17,7.6374937344189675,12.5404010023085,5.364510735376906
2022-03-18,7.872116004255076,14.023834586350858,5.426613341199901
2022-03-19,8.342716791988778,10.113614035784849,6.630616753332994
2022-03-20,9.46595864657138,24.275977443583542,6.314957188187845
2022-03-21,7.440855263099365,37.416381581220776,2.7135374281101106
2022-03-22,7.613609022155288,36.99248119886033,2.9703395391170577
2022-03-23,8.662105262992554,14.696691730321618,6.304390433217401
2022-03-24,7.85466165415346,4.62492481758818,7.453753052378331
2022-03-25,8.810225563356653,13.600300752499606,6.636012342380086
2022-03-26,8.728806390514364,10.260751879832242,7.065748550716037
2022-03-27,8.611550751484174,19.868063909147168,5.637740968293159
2022-03-28,7.820017691274643,11.491702786433052,5.758386447819327
2022-03-29,7.120050125280159,20.227343358128564,3.717127912193426
2022-03-30,7.1490109889891755,23.783840370495454,3.3911519629784106
2022-03-31,7.657518797019293,29.16330826995545,3.583078897655203
2022-04-01,8.28914979754154,19.43526894131719,5.2770147424077045
2022-04-02,8.792067669084645,15.947807018237654,6.30490952735835
2022-04-03,7.674829381177915,17.09241179790115,4.7759584608842
2022-04-04,7.757006151517999,17.35215311020147,4.846786168085798
2022-04-05,7.5727819549192645,20.6766917296045,4.241251290141384
2022-04-06,7.420150375943194,24.80035543514532,3.6441479700854877
2022-04-07,8.014777853724809,21.878195490018697,4.679740667688298
2022-04-08,8.603568010923482,23.25993164657848,5.299758386343857
2022-04-09,8.721672932273577,13.356710526597453,6.562353549348122
2022-04-10,8.883984962380055,17.723872180569742,6.2105502655280285
2022-04-11,9.490827067641476,22.932631579373265,6.461731248064552
2022-04-12,8.82865735762607,18.481997850583866,6.057594745077485
2022-04-13,9.345563909824705,20.310342523013787,6.519813929872783
2022-04-14,8.58131237172347,17.041913875581486,5.911322026329472
2022-04-15,9.29789473648998,7.632330828666454,8.262656229005323
2022-04-16,8.593383458657627,12.020751879907039,6.607176176935391
2022-04-17,7.480300751881714,9.956691729345039,5.629876062025464
2022-04-18,9.177443608939939,13.708541353611508,7.070413046668061
2022-04-19,9.327017543866077,10.539248121640412,7.733983100337551
2022-04-20,8.716240601477693,24.39263157887035,5.343704555750242
2022-04-21,9.247255639073956,18.72669172944734,6.55655355290461
2022-04-22,8.875729323295673,24.839879699298763,5.51014620049233
2022-04-23,9.204468313645293,19.863243823710945,6.385987422566915
2022-04-24,9.165585391964669,17.4592910848487,6.5918850471271835
2022-04-25,9.243909774409985,14.76421052699152,7.011922190296925
2022-04-26,9.10135338346845,22.598045113816625,5.994851784829596
2022-04-27,9.40912280698467,17.298095237842062,6.913738565354137
2022-04-28,9.096879699263354,16.828609023417812,6.578138586982767
2022-04-29,8.305263157895027,15.256842105255487,5.790570403795915
2022-04-30,9.400000000000002,13.0,7.441128198240994
