날짜,기온(°C),풍속(m/s),체감온도(°C)
2022-03-01,1.8613533830503002,14.274736843712162,-1.9915664873545318
2022-03-02,-0.46676691735046916,7.153233082033694,-3.0005389485642895
2022-03-03,0.4260150375921512,12.270526315638563,-3.3445484372496206
2022-03-04,3.500451128347777,16.901954886328895,-0.39691299960400217
2022-03-05,2.343308270774287,8.655488723772578,-0.17063415846175278
2022-03-06,2.452932331172633,14.229172932449728,-1.2568531252950363
2022-03-07,2.3672180450830638,16.86285714324913,-1.8015121992595537
2022-03-08,0.2577443613190553,6.980000000534346,-2.096264893128772
2022-03-09,1.33984962388422,7.69218045292655,-1.0699524593486998
2022-03-10,3.5199999989999924,7.95413534110412,1.4088522221808648
2022-03-11,3.2873684204823803,6.597293232975062,1.5492938857514953
2022-03-12,4.046466164640151,9.78270676851389,1.5688559107504312
2022-03-13,3.4918796989149996,7.3096240650629625,1.5626952533316762
2022-03-14,2.141375938852434,5.878383459697943,0.4828083207298126
2022-03-15,4.7144360890379176,12.901503759370826,1.7459644146383035
2022-03-16,1.892481202980889,11.499398497020593,-1.4008517202747257
2022-03-17,3.0221052630186023,8.542857142878347,0.6614607168548723
2022-03-18,5.905308270687783,6.918037595169153,4.487035127465844
2022-03-19,5.404774436232401,11.776691730483435,2.7884012889145007
2022-03-20,8.100902254780522,8.356541358516552,6.696744481386945
2022-03-21,5.105263157427544,18.827067669204553,1.3450273704210196
2022-03-22,2.1603007517624064,9.584812032146147,-0.6311611468216709
2022-03-23,4.106917293305742,8.660902256087866,1.9117429718814707
2022-03-24,5.006616540675168,1.530075190414209,6.185856593386639
2022-03-25,7.825676691252738,4.145225564832799,7.604505253694716
2022-03-26,8.513977441791212,6.623992482578615,7.593246752469368
2022-03-27,7.551015036980971,13.988909774256172,5.037886792434249
2022-03-28,7.643007518054219,20.507736841289443,4.347867824590675
2022-03-29,7.078479530784534,13.831060985437944,4.4821376767435295
2022-03-30,5.352829441668291,11.663268698197498,2.746787884829064
2022-03-31,5.220751879606723,10.489172932764632,2.819035291160903
2022-04-01,4.800849181756348,11.381459531847213,2.1342738643250017
2022-04-02,4.7381866429986985,10.986112339945976,2.1376681144996668
2022-04-03,5.054661654081428,9.29879699362209,2.8802926694908826
2022-04-04,9.340419469343033,17.444147210364463,6.811771615561686
2022-04-05,5.038089340886472,13.84997788586952,1.979247490601277
2022-04-06,6.96601503691636,7.022255642106757,5.691275335115786
2022-04-07,6.789139515181887,11.617109440216154,4.491298601375632
2022-04-08,5.900827067634964,16.08293232988217,2.7035047370205714
2022-04-09,4.227424812030222,11.706560150938458,1.3777699333944278
2022-04-10,5.552443609391048,11.358082708815346,3.045602633590514
2022-04-11,6.451503759504703,6.86669172893744,5.135913226596225
2022-04-12,6.237164339395122,11.63099892590617,3.8217025625621193
2022-04-13,6.6020300751661125,14.376428571311408,3.8157139525908406
2022-04-14,6.770789473595869,10.476522557393764,4.679992931267053
2022-04-15,6.338863826220404,8.620116958787548,4.55842061209618
2022-04-16,9.51547987513186,9.169898275576998,8.20391043257971
2022-04-17,7.958265663670318,8.928360902464192,6.405831712526402
2022-04-18,7.188872180580802,12.008571429236326,4.907323833332903
2022-04-19,8.476278195397754,7.036729324259795,7.444259212098509
2022-04-20,9.249473683827091,12.997276525158668,7.25799763383007
2022-04-21,7.436190476222691,15.848220554413274,4.638043380904593
2022-04-22,6.890211893434753,13.547942583594704,4.294928862655915
2022-04-23,7.28239716940152,11.157779743749416,5.168215443119423
2022-04-24,7.998066594860575,10.208474758750526,6.200787277852474
2022-04-25,8.035754771570737,8.397559282777365,6.610966971754796
2022-04-26,8.260665950593818,8.692674544116016,6.813045522239077
2022-04-27,7.671312897676216,5.999502600810956,6.7945405966207675
2022-04-28,7.699285714130383,10.197180451999884,5.845428517602011
2022-04-29,9.477994987020793,6.610877194121713,8.712907758267592
2022-04-30,9.379147869360168,11.813107769594353,7.591032314013381
