날짜,기온(°C),풍속(m/s),체감온도(°C)
2022-03-01,2.963609022255696,18.16360902282031,-1.2508619085202823
2022-03-02,-0.026616541159455664,9.525864661613014,-3.219095211566383
2022-03-03,1.491127819470421,10.581503759050975,-1.6748625080893067
2022-03-04,3.070451128172863,13.56648120348109,-0.38057719165194115
2022-03-05,2.686616541348485,13.104661654258962,-0.7636865997967739
2022-03-06,3.5481203007875592,13.554887217949727,0.20581448021919657
2022-03-07,3.592631578874716,17.087368420747225,-0.30948145920583015
2022-03-08,-0.5765413528715726,11.102556391156213,-4.286311102448194
2022-03-09,-0.026616540126269683,9.998496241038083,-3.3460509491507673
2022-03-10,4.395338345231721,14.253082707611611,1.1242518671884025
2022-03-11,1.5347368420043495,7.8714285738242324,-0.8968037384176979
2022-03-12,3.8154887222190155,11.899849624060153,0.8413005789593866
2022-03-13,4.428120300680348,10.46045112790307,1.87480190402629
2022-03-14,4.458496241059038,4.447518799745012,3.6990979539267714
2022-03-15,4.205451127229026,17.78018045000499,0.3565620970498342
2022-03-16,1.9715789483016124,15.860451128348359,-2.131561554809755
2022-03-17,2.9715789470865275,3.0481203006056603,2.7855063913617526
2022-03-18,4.318007518839067,4.298293234402081,3.6078352829872533
2022-03-19,8.219932330583106,16.69733082751918,5.502830581618795
2022-03-20,8.248838762912783,20.30168755227237,5.135088426973893
2022-03-21,7.163759396731621,17.071578947492526,4.141816158834813
2022-03-22,4.216127819445319,19.254473682522075,0.17275023480112583
2022-03-23,2.5266165413340786,13.313233082932129,-0.9984666436675582
2022-03-24,4.002947368474452,1.571503761166241,5.091239547992799
2022-03-25,4.701036802260205,0.19333596981596202,8.733508014067809
2022-03-26,8.629556390165817,1.6046090241870843,9.910172101442813
2022-03-27,9.195433318905998,12.797103283650358,7.220990891595447
2022-03-28,7.135676691728349,12.118383458204335,4.824341544166759
2022-03-29,5.77826625391026,8.176585581682957,4.004117740171038
2022-03-30,5.601804511297814,12.670676691710469,2.866918367114731
2022-03-31,5.168508112510608,10.048294422711479,2.849347500739829
2022-04-01,8.368777205760125,15.948563514190027,5.780334361024024
2022-04-02,4.19734335863177,6.209699248865945,2.729331687819092
2022-04-03,6.029022556191194,7.467067669844255,4.4803321166450445
2022-04-04,7.039669172953836,11.70609774478362,4.7785539122305005
2022-04-05,4.395015038229758,7.810842105012853,2.475090508652515
2022-04-06,3.9135338348714868,8.570977443887386,1.7063852354911537
2022-04-07,9.22386278155318,14.961193609182374,6.962046301310638
2022-04-08,8.071384343245882,7.216214064377709,6.928177357360094
2022-04-09,4.603719298516808,14.02170426066732,1.4183402234181401
2022-04-10,4.601403508990188,16.214466165311023,1.0729495732699972
2022-04-11,5.757119722384232,7.894331984745804,4.050528461754466
2022-04-12,8.083646616505575,14.549022555031115,5.612552219242994
2022-04-13,7.28447657579818,11.354355118335661,5.135808510383062
2022-04-14,7.32352309329508,12.189280343460268,5.0403234410854285
2022-04-15,7.174854994573252,8.28118152654497,5.62284449309335
2022-04-16,6.3936197641451145,3.9246616544551216,6.098223956349854
2022-04-17,9.740438596170861,17.705012531921966,7.282780343622496
2022-04-18,8.257309941533094,15.484527985943714,5.701652434716085
2022-04-19,8.53073684211131,11.440496240684297,6.62501900785592
2022-04-20,9.434721804238507,12.553984962192771,7.547519369375656
2022-04-21,7.646411483485281,17.909008885442745,4.642128980241579
2022-04-22,7.1685964912499,20.40273182927922,3.7593701999662974
2022-04-23,7.641688837647962,18.205101214087335,4.601457839053725
2022-04-24,8.289699248170109,15.20101503712067,5.778683724547546
2022-04-25,6.710776942774828,5.535037594701862,5.838877955169741
2022-04-26,6.89500000049884,5.965921053226339,5.912393593278077
2022-04-27,6.972330827087717,7.104060151672456,5.676818223243231
2022-04-28,8.440185078041395,6.305575477214006,7.593037725329774
2022-04-29,9.345413533534156,6.360952381568495,8.623130796366313
2022-04-30,7.843308270676516,5.941879699248219,7.0092481340904085
